DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
24-Nov-16,SCOM,Safaricom Plc,23.5,33.5,19.9,20.25,19.95,20,-0.05,0.25%,"17,758,700",-
25-Nov-16,SCOM,Safaricom Plc,23.5,33.5,19.8,20,19.9,19.95,-0.05,0.25%,"450,200",-
28-Nov-16,SCOM,Safaricom Plc,23.5,33.5,19.7,19.95,19.85,19.9,-0.05,0.25%,"6,245,200",-
29-Nov-16,SCOM,Safaricom Plc,23.5,33.5,19.7,19.95,19.8,19.85,-0.05,0.25%,"14,562,700",-
30-Nov-16,SCOM,Safaricom Plc,23.5,33.5,19.85,20,19.9,19.8,0.1,0.51%,"24,813,500",-
01-Dec-16,SCOM,Safaricom Plc,23.5,33.5,19.9,20.25,19.95,19.9,0.05,0.25%,"7,026,900",-
02-Dec-16,SCOM,Safaricom Plc,23.5,33.5,19.9,20.25,19.95,19.95,-,-,"9,739,100",-
05-Dec-16,SCOM,Safaricom Plc,23.5,33.5,19.85,20,19.9,19.95,-0.05,0.25%,"4,018,300",-
06-Dec-16,SCOM,Safaricom Plc,23.5,33.5,19.75,19.95,19.8,19.9,-0.1,0.50%,"5,766,400",-
07-Dec-16,SCOM,Safaricom Plc,23.5,33.5,19.65,19.85,19.7,19.8,-0.1,0.51%,"3,500,500",-
08-Dec-16,SCOM,Safaricom Plc,23.5,33.5,18.95,19.7,19.35,19.7,-0.35,1.78%,"6,487,100",-
09-Dec-16,SCOM,Safaricom Plc,23.5,33.5,18.9,20,19,19.35,-0.35,1.81%,"2,614,700",-
13-Dec-16,SCOM,Safaricom Plc,23.5,33.5,18.8,19,18.9,19,-0.1,0.53%,"7,989,400",-
14-Dec-16,SCOM,Safaricom Plc,23.5,33.5,18.5,19.5,18.9,18.9,-,-,"3,555,700",-
15-Dec-16,SCOM,Safaricom Plc,23.5,33.5,18.65,19,18.75,18.9,-0.15,0.79%,"1,996,200",-
16-Dec-16,SCOM,Safaricom Plc,23.5,33.5,18.6,18.9,18.75,18.75,-,-,"11,319,900",-
19-Dec-16,SCOM,Safaricom Plc,23.5,33.5,18.6,19.3,19,18.75,0.25,1.33%,"7,670,800",-
20-Dec-16,SCOM,Safaricom Plc,23.5,33.5,18.8,19.2,19,19,-,-,"21,731,900",-
21-Dec-16,SCOM,Safaricom Plc,23.5,33.5,18.9,19.15,19,19,-,-,"6,269,900",-
22-Dec-16,SCOM,Safaricom Plc,23.5,33.5,19,19.5,19.45,19,0.45,2.37%,"5,924,300",-
23-Dec-16,SCOM,Safaricom Plc,23.5,33.5,19.1,19.6,19.5,19.45,0.05,0.26%,"3,735,600",-
28-Dec-16,SCOM,Safaricom Plc,23.5,33.5,19.1,19.7,19.25,19.5,-0.25,1.28%,"6,533,800",-
29-Dec-16,SCOM,Safaricom Plc,23.5,33.5,19,19.5,19.05,19.25,-0.2,1.04%,"6,069,300",-
30-Dec-16,SCOM,Safaricom Plc,23.5,33.5,19,19.2,19.1,19.05,0.05,0.26%,"6,057,600",-
