DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
17-Nov-15,SCOM,Safaricom Plc,23.5,33.5,16.05,16.3,16.1,16.05,0.05,0.31%,"3,061,400",-
18-Nov-15,SCOM,Safaricom Plc,23.5,33.5,16.1,16.5,16.25,16.1,0.15,0.93%,"5,623,300",-
19-Nov-15,SCOM,Safaricom Plc,23.5,33.5,16.2,16.6,16.5,16.25,0.25,1.54%,"13,861,900",-
20-Nov-15,SCOM,Safaricom Plc,23.5,33.5,16.5,16.95,16.65,16.5,0.15,0.91%,"4,063,100",-
23-Nov-15,SCOM,Safaricom Plc,23.5,33.5,16.35,16.95,16.7,16.65,0.05,0.30%,"8,603,900",-
24-Nov-15,SCOM,Safaricom Plc,23.5,33.5,16,16.5,16.2,16.7,-0.5,2.99%,"15,361,700",-
25-Nov-15,SCOM,Safaricom Plc,23.5,33.5,15.5,16.5,16.05,16.2,-0.15,0.93%,"2,980,000",-
27-Nov-15,SCOM,Safaricom Plc,23.5,33.5,14.5,16.1,15.35,16.05,-0.7,4.36%,"4,641,300",-
30-Nov-15,SCOM,Safaricom Plc,23.5,33.5,15.3,15.9,15.5,15.35,0.15,0.98%,"15,518,900",-
01-Dec-15,SCOM,Safaricom Plc,23.5,33.5,15.5,15.75,15.65,15.5,0.15,0.97%,"4,234,300",-
02-Dec-15,SCOM,Safaricom Plc,23.5,33.5,15.55,16.2,15.85,15.65,0.2,1.28%,"5,408,400",-
03-Dec-15,SCOM,Safaricom Plc,23.5,33.5,15.6,16,15.7,15.85,-0.15,0.95%,"1,635,500",-
04-Dec-15,SCOM,Safaricom Plc,23.5,33.5,15.5,15.85,15.55,15.7,-0.15,0.96%,"8,471,900",-
07-Dec-15,SCOM,Safaricom Plc,23.5,33.5,15.6,15.95,15.7,15.55,0.15,0.96%,"21,242,900",-
08-Dec-15,SCOM,Safaricom Plc,23.5,33.5,15.7,16,15.95,15.7,0.25,1.59%,"9,247,600",-
09-Dec-15,SCOM,Safaricom Plc,23.5,33.5,15.75,16.25,16.1,15.95,0.15,0.94%,"4,128,000",-
10-Dec-15,SCOM,Safaricom Plc,23.5,33.5,15.95,16.25,16.15,16.1,0.05,0.31%,"5,404,700",-
11-Dec-15,SCOM,Safaricom Plc,23.5,33.5,16,16.4,16.25,16.15,0.1,0.62%,"9,025,100",-
14-Dec-15,SCOM,Safaricom Plc,23.5,33.5,16,16.65,16.4,16.25,0.15,0.92%,"11,066,900",-
15-Dec-15,SCOM,Safaricom Plc,23.5,33.5,16.3,16.5,16.35,16.4,-0.05,0.30%,"8,494,800",-
16-Dec-15,SCOM,Safaricom Plc,23.5,33.5,16.2,16.9,16.7,16.35,0.35,2.14%,"8,302,900",-
17-Dec-15,SCOM,Safaricom Plc,23.5,33.5,15.9,16.7,16.6,16.7,-0.1,0.60%,"10,873,200",-
18-Dec-15,SCOM,Safaricom Plc,23.5,33.5,16.3,16.8,16.7,16.6,0.1,0.60%,"6,652,900",-
21-Dec-15,SCOM,Safaricom Plc,23.5,33.5,16.5,16.9,16.7,16.7,-,-,"6,626,500",-
22-Dec-15,SCOM,Safaricom Plc,23.5,33.5,15.8,16.8,16.7,16.7,-,-,"9,043,900",-
23-Dec-15,SCOM,Safaricom Plc,23.5,33.5,15.85,16.5,16.1,16.7,-0.6,3.59%,"979,100",-
24-Dec-15,SCOM,Safaricom Plc,23.5,33.5,15.75,16.2,15.9,16.1,-0.2,1.24%,"856,200",-
28-Dec-15,SCOM,Safaricom Plc,23.5,33.5,15.9,16,15.9,15.9,-,-,"279,400",-
29-Dec-15,SCOM,Safaricom Plc,23.5,33.5,15.9,16.3,16.1,15.9,0.2,1.26%,"2,955,700",-
30-Dec-15,SCOM,Safaricom Plc,23.5,33.5,16,16.5,16.25,16.1,0.15,0.93%,"623,400",-
31-Dec-15,SCOM,Safaricom Plc,23.5,33.5,16.3,16.5,16.3,16.25,0.05,0.31%,"309,200",-
