DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
22-Nov-13,SCOM,Safaricom Plc,23.5,33.5,10.6,10.9,10.75,10.6,0.15,1.42%,"33,610,800",-
25-Nov-13,SCOM,Safaricom Plc,23.5,33.5,10.8,11.05,10.9,10.75,0.15,1.40%,"13,825,900",-
26-Nov-13,SCOM,Safaricom Plc,23.5,33.5,10.95,11.1,11,10.9,0.1,0.92%,"53,436,600",-
27-Nov-13,SCOM,Safaricom Plc,23.5,33.5,10.95,11.2,11,11,-,-,"9,019,600",-
28-Nov-13,SCOM,Safaricom Plc,23.5,33.5,10.9,11.1,11,11,-,-,"9,098,700",-
29-Nov-13,SCOM,Safaricom Plc,23.5,33.5,10.6,10.95,10.8,11,-0.2,1.82%,"2,616,000",-
02-Dec-13,SCOM,Safaricom Plc,23.5,33.5,10.55,11,10.85,10.8,0.05,0.46%,"2,933,000",-
03-Dec-13,SCOM,Safaricom Plc,23.5,33.5,10.75,11,10.8,10.85,-0.05,0.46%,"9,111,800",-
04-Dec-13,SCOM,Safaricom Plc,23.5,33.5,10.55,10.85,10.75,10.8,-0.05,0.46%,"12,502,700",-
05-Dec-13,SCOM,Safaricom Plc,23.5,33.5,10,10.7,10.35,10.75,-0.4,3.72%,"24,091,700",-
06-Dec-13,SCOM,Safaricom Plc,23.5,33.5,10.2,10.5,10.35,10.35,-,-,"16,082,000",-
09-Dec-13,SCOM,Safaricom Plc,23.5,33.5,10.25,10.4,10.35,10.35,-,-,"12,760,900",-
10-Dec-13,SCOM,Safaricom Plc,23.5,33.5,10.1,10.35,10.2,10.35,-0.15,1.45%,"23,965,300",-
11-Dec-13,SCOM,Safaricom Plc,23.5,33.5,9.9,10.2,10.05,10.2,-0.15,1.47%,"26,984,800",-
16-Dec-13,SCOM,Safaricom Plc,23.5,33.5,9.6,10.1,10,10.05,-0.05,0.50%,"15,646,100",-
17-Dec-13,SCOM,Safaricom Plc,23.5,33.5,9.7,10,9.85,10,-0.15,1.50%,"22,464,500",-
18-Dec-13,SCOM,Safaricom Plc,23.5,33.5,9.85,10,9.9,9.85,0.05,0.51%,"15,350,300",-
19-Dec-13,SCOM,Safaricom Plc,23.5,33.5,9.95,10.1,10,9.9,0.1,1.01%,"16,590,300",-
20-Dec-13,SCOM,Safaricom Plc,23.5,33.5,10,10.15,10.05,10,0.05,0.50%,"8,710,700",-
23-Dec-13,SCOM,Safaricom Plc,23.5,33.5,10.1,10.5,10.25,10.05,0.2,1.99%,"2,638,900",-
24-Dec-13,SCOM,Safaricom Plc,23.5,33.5,10.4,11,10.85,10.25,0.6,5.85%,"2,988,400",-
27-Dec-13,SCOM,Safaricom Plc,23.5,33.5,10.55,10.9,10.75,10.85,-0.1,0.92%,"7,547,100",-
30-Dec-13,SCOM,Safaricom Plc,23.5,33.5,10.6,11,10.85,10.75,0.1,0.93%,"11,065,200",-
31-Dec-13,SCOM,Safaricom Plc,23.5,33.5,10.8,10.95,10.85,10.85,-,-,"2,461,000",-
